Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      54/54          EnergyLevel::SetOccupation(double) [214]
                0.00    0.00       9/9           FermiThermalizer::FermiThermalizer(optr_vector1<EnergyLevel*> const&, double, double) [297]
                0.00    0.00       9/9           ElectronDumper::MakeEnergyLevels() [294]
-----------------------------------------------
                0.00    0.00       9/9           ElectronDumper::DumpInElectrons(double) [293]
[294]    0.0    0.00    0.00       9         ElectronDumper::MakeEnergyLevels() [294]
                0.00    0.00     459/459         EnergyLevel::Add(Orbital*) [173]
                0.00    0.00     270/927         virtual thunk to OrbitalImplementation::GetEigenEnergy() const [162]
                0.00    0.00     198/198         EnergyLevel::EnergyLevel(double) [201]
                0.00    0.00      54/54          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [217]
                0.00    0.00      54/54          void std::vector<EnergyLevel*, std::allocator<EnergyLevel*> >::_M_realloc_insert<EnergyLevel*>(__gnu_cxx::__normal_iterator<EnergyLevel**, std::vector<EnergyLevel*, std::allocator<EnergyLevel*> > >, EnergyLevel*&&) [216]
                0.00    0.00       9/9           void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<ElectronDumper::MakeEnergyLevels()::{lambda(int, int)#1}> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<ElectronDumper::MakeEnergyLevels()::{lambda(int, int)#1}>) [312]
                0.00    0.00       9/9           void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<ElectronDumper::MakeEnergyLevels()::{lambda(int, int)#1}> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<ElectronDumper::MakeEnergyLevels()::{lambda(int, int)#1}>) [311]
                0.00    0.00       9/9           void ReIndex<Orbital>(std::vector<Orbital*, std::allocator<Orbital*> >&, std::vector<int, std::allocator<int> >) [289]
-----------------------------------------------
                0.00    0.00       9/9           WaveFunctionGroup::UpdateElectronDumper(ElectronDumper&) [299]
[295]    0.0    0.00    0.00       9         ElectronDumper::Add(OrbitalGroup*) [295]
                0.00    0.00      54/378         void std::vector<Orbital*, std::allocator<Orbital*> >::_M_realloc_insert<Orbital* const&>(__gnu_cxx::__normal_iterator<Orbital**, std::vector<Orbital*, std::allocator<Orbital*> > >, Orbital* const&) [188]
                0.00    0.00       9/9           virtual thunk to OrbitalGroupImplementation::begin() [314]
                0.00    0.00       9/9           virtual thunk to OrbitalGroupImplementation::end() [313]
-----------------------------------------------
                0.00    0.00       1/9           UnPolarizedSCFIterator::DisplayEigen() const [519]
                0.00    0.00       8/9           UnPolarizedSCFIterator::DumpElectrons(WaveFunction*, double) [319]
[296]    0.0    0.00    0.00       9         ElectronDumper::ElectronDumper(double, double) [296]
-----------------------------------------------
                0.00    0.00       9/9           ElectronDumper::DumpInElectrons(double) [293]
[297]    0.0    0.00    0.00       9         FermiThermalizer::FermiThermalizer(optr_vector1<EnergyLevel*> const&, double, double) [297]
                0.00    0.00     198/268         EnergyLevel::GetDegeneracy() const [190]
                0.00    0.00     198/260         EnergyLevel::GetEnergy() const [191]
-----------------------------------------------
                0.00    0.00       9/9           WaveFunctionGroup::UpdateElectronDumper(ElectronDumper&) [299]
[298]    0.0    0.00    0.00       9         IrrepWaveFunction::UpdateElectronDumper(ElectronDumper&) [298]
-----------------------------------------------
                0.00    0.00       1/9           UnPolarizedSCFIterator::DisplayEigen() const [519]
                0.00    0.00       8/9           UnPolarizedSCFIterator::DumpElectrons(WaveFunction*, double) [319]
[299]    0.0    0.00    0.00       9         WaveFunctionGroup::UpdateElectronDumper(ElectronDumper&) [299]
                0.00    0.00       9/9           ElectronDumper::Add(OrbitalGroup*) [295]
                0.00    0.00       9/9           IrrepWaveFunction::UpdateElectronDumper(ElectronDumper&) [298]
-----------------------------------------------
                0.00    0.00       1/9           UnPolarizedSCFIterator::DisplayEigen() const [519]
                0.00    0.00       8/9           UnPolarizedSCFIterator::DumpElectrons(WaveFunction*, double) [319]
[300]    0.0    0.00    0.00       9         MasterUnPolarizedWF::UpdateElectronDumper(ElectronDumper&) [300]
-----------------------------------------------
                0.00    0.00       1/9           SCFIteratorImplementation::Initialize(ChargeDensity*, double) [33]
                0.00    0.00       1/9           UnPolarizedSCFIterator::UnPolarizedSCFIterator(WaveFunction*, Hamiltonian*, ChargeDensity*, double, double, bool) [32]
                0.00    0.00       7/9           SCFIteratorImplementation::Iterate(SCFIterationParams const&) [13]
[301]    0.0    0.00    0.00       9         HamiltonianImplementation::UseChargeDensity(ChargeDensity const*) [301]
                0.00    0.00      45/45          HamiltonianTermImplementation::UseChargeDensity(ChargeDensity const*) [224]
-----------------------------------------------
                0.00    0.00       9/9           TBasisSetImplementation<double>::GetExchange(SMatrix<double> const&, TBasisSet<double> const*) const [41]
[302]    0.0    0.00    0.00       9         HeapDB<double>::GetExchange4C_1(TBasisSet<double> const*) [302]
                0.00    0.00      18/36          virtual thunk to BasisSetImplementation::GetStartIndex() const [234]
                0.00    0.00       9/18          TERIProxy<ERIList1>::TERIProxy(ERIList1&, int, int) [253]
-----------------------------------------------
                0.00    0.00       9/9           ExactIrrepCD<double>::ExactIrrepCD(SMatrix<double> const&, rc_ptr<BasisSet const> const&, Spin const&) [292]
[303]    0.0    0.00    0.00       9         SMatrix<double>::SMatrix(SMatrix<double> const&) [303]
-----------------------------------------------
                0.00    0.00       9/9           WaveFunctionGroup::GetChargeDensity(Spin) const [305]
[304]    0.0    0.00    0.00       9         IrrepWaveFunction::GetChargeDensity(Spin) const [304]
                0.00    0.00       8/8           TOrbitalGroupImplementation<double>::GetChargeDensity(Spin) const [328]
                0.00    0.00       8/11965       PMStreamableObject::~PMStreamableObject() [129]
                0.00    0.00       1/73          virtual thunk to BasisSetImplementation::GetNumFunctions() const [207]
                0.00    0.00       1/64          SMatrix<double>::SMatrix(VecLimits const&, VecLimits const&) [210]
                0.00    0.00       1/9           ExactIrrepCD<double>::ExactIrrepCD(SMatrix<double> const&, rc_ptr<BasisSet const> const&, Spin const&) [292]
-----------------------------------------------
                0.00    0.00       9/9           MasterUnPolarizedWF::GetChargeDensity(Spin) const [306]
[305]    0.0    0.00    0.00       9         WaveFunctionGroup::GetChargeDensity(Spin) const [305]
                0.00    0.00       9/9           CompositeCD::CompositeCD() [291]
                0.00    0.00       9/9           IrrepWaveFunction::GetChargeDensity(Spin) const [304]
                0.00    0.00       9/9           CompositeCD::Insert(ChargeDensity*) [290]
                0.00    0.00       9/11965       PMStreamableObject::~PMStreamableObject() [129]
-----------------------------------------------
                0.00    0.00       1/9           BaseTester::Init(double) [30]
                0.00    0.00       1/9           SCFIteratorImplementation::Initialize(ChargeDensity*, double) [33]
                0.00    0.00       7/9           SCFIteratorImplementation::Iterate(SCFIterationParams const&) [13]
[306]    0.0    0.00    0.00       9         MasterUnPolarizedWF::GetChargeDensity(Spin) const [306]
                0.00    0.00       9/9           WaveFunctionGroup::GetChargeDensity(Spin) const [305]
                0.00    0.00       9/11965       PMStreamableObject::~PMStreamableObject() [129]
-----------------------------------------------
                0.00    0.00       1/9           LASolverCommon<double>::Truncate(Matrix<double>&, Vector<double>&, Matrix<double>&, double) [420]
                0.00    0.00       8/9           LASolverCommon<double>::MakeSymmetric(Matrix<double>&, char const*) [317]
[307]    0.0    0.00    0.00       9         Vector<double>::SubVector(VecLimits const&) const [307]
                0.00    0.00       8/868         Matrix<double>::SetLimits(MatLimits const&, bool) [163]
-----------------------------------------------
                0.00    0.00       9/9           HamiltonianTermImplementation::UseChargeDensity(ChargeDensity const*) [224]
[308]    0.0    0.00    0.00       9         ExactVnn::DependsOnChargeDensity() const [308]
-----------------------------------------------
                0.00    0.00       9/9           CompositeCD::Insert(ChargeDensity*) [290]
[309]    0.0    0.00    0.00       9         void std::vector<ChargeDensity*, std::allocator<ChargeDensity*> >::_M_realloc_insert<ChargeDensity* const&>(__gnu_cxx::__normal_iterator<ChargeDensity**, std::vector<ChargeDensity*, std::allocator<ChargeDensity*> > >, ChargeDensity* const&) [309]
-----------------------------------------------
                0.00    0.00       9/9           __static_initialization_and_destruction_0() [61]
[310]    0.0    0.00    0.00       9         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [clone .constprop.0] [310]
-----------------------------------------------
                0.00    0.00       9/9           ElectronDumper::MakeEnergyLevels() [294]
[311]    0.0    0.00    0.00       9         void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<ElectronDumper::MakeEnergyLevels()::{lambda(int, int)#1}> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<ElectronDumper::MakeEnergyLevels()::{lambda(int, int)#1}>) [311]
-----------------------------------------------
                                   9             void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<ElectronDumper::MakeEnergyLevels()::{lambda(int, int)#1}> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<ElectronDumper::MakeEnergyLevels()::{lambda(int, int)#1}>) [312]
